m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,data_type_ind,filing_type,qtr_nbr,zacks_sector_code,zacks_x_ind_code,zacks_metrics_ind_code,fye_month,comp_cik,per_len,sic_code,filing_date,last_changed_date,state_incorp_name,bus_address_line_1,bus_city,bus_state_name,bus_post_code,bus_phone_nbr,bus_fax_nbr,mail_address_line_1,mail_city,mail_state_name,mail_post_code,country_name,country_code,home_exchange_name,emp_cnt,emp_pt_cnt,emp_ft_cnt,emp_other_cnt,comm_share_holder,auditor,auditor_opinion,comp_url,email_addr,nbr_shares_out,shares_out_date,officer_name_1,officer_title_1,officer_name_2,officer_title_2,officer_name_3,officer_title_3,officer_name_4,officer_title_4,officer_name_5,officer_title_5,rpt_0_date,tot_revnu,cost_good_sold,gross_profit,tot_deprec_amort,int_exp_oper,int_invst_income_oper,res_dev_exp,in_proc_res_dev_exp_aggr,tot_sell_gen_admin_exp,rental_exp_ind_broker,pension_post_retire_exp,other_oper_income_exp,tot_oper_exp,oper_income,non_oper_int_exp,int_cap,asset_wdown_impair_aggr,restruct_charge,merger_acq_income_aggr,rental_income,spcl_unusual_charge,impair_goodwill,litig_aggr,gain_loss_sale_asset_aggr,gain_loss_sale_invst_aggr,stock_div_subsid,income_loss_equity_invst_other,pre_tax_minority_int,int_invst_income,other_non_oper_income_exp,tot_non_oper_income_exp,pre_tax_income,tot_provsn_income_tax,income_aft_tax,minority_int,equity_earn_subsid,invst_gain_loss_other,other_income,income_cont_oper,income_discont_oper,income_bef_exord_acct_change,exord_income_loss,cumul_eff_acct_change,consol_net_income_loss,non_ctl_int,net_income_parent_comp,pref_stock_div_other_adj,net_income_loss_share_holder,eps_basic_cont_oper,eps_basic_discont_oper,eps_basic_acct_change,eps_basic_extra,eps_basic_consol,eps_basic_parent_comp,basic_net_eps,eps_diluted_cont_oper,eps_diluted_discont_oper,eps_diluted_acct_change,eps_diluted_extra,eps_diluted_consol,eps_diluted_parent_comp,diluted_net_eps,dilution_factor,avg_d_shares,avg_b_shares,norm_pre_tax_income,norm_aft_tax_income,ebitda,ebit,rpt_1_date,cash_sterm_invst,note_loan_rcv,rcv_est_doubt,rcv_tot,invty,prepaid_expense,def_charge_curr,def_tax_asset_curr,asset_discont_oper_curr,other_curr_asset,tot_curr_asset,gross_prop_plant_equip,tot_accum_deprec,net_prop_plant_equip,net_real_estate_misc_prop,cap_software,lterm_invst,adv_dep,lterm_rcv,invty_lterm,goodwill_intang_asset_tot,def_charge_non_curr,def_tax_asset_lterm,asset_discont_oper_lterm,pension_post_retire_asset,other_lterm_asset,tot_lterm_asset,tot_asset,note_pay,acct_pay,div_pay,other_pay,accrued_exp,other_accrued_exp,curr_portion_debt,curr_portion_cap_lease,curr_portion_tax_pay,defer_revnu_curr,defer_tax_liab_curr,liab_discont_oper_curr,other_curr_liab,tot_curr_liab,tot_lterm_debt,defer_revnu_non_curr,pension_post_retire_liab,defer_tax_liab_lterm,mand_redeem_pref_sec_subsid,pref_stock_liab,min_int,liab_disc_oper_lterm,other_non_curr_liab,tot_lterm_liab,tot_liab,tot_pref_stock,comm_stock_net,addtl_paid_in_cap,retain_earn_accum_deficit,equity_equiv,treas_stock,compr_income,def_compsn,other_share_holder_equity,tot_comm_equity,tot_share_holder_equity,tot_liab_share_holder_equity,comm_shares_out,pref_stock_shares_out,tang_stock_holder_equity,rpt_2_date,net_income_loss,tot_deprec_amort_cash_flow,other_non_cash_item,tot_non_cash_item,change_acct_rcv,change_invty,change_acct_pay,change_acct_pay_accrued_liab,change_income_tax,change_asset_liab,tot_change_asset_liab,oper_activity_other,cash_flow_oper_activity,net_change_prop_plant_equip,net_change_intang_asset,net_acq_divst,net_change_sterm_invst,net_change_lterm_invst,net_change_invst_tot,invst_activity_other,cash_flow_invst_activity,net_lterm_debt,net_curr_debt,debt_issue_retire_net_tot,net_comm_equity_issued_repurch,net_pref_equity_issued_repurch,net_tot_equity_issued_repurch,tot_comm_pref_stock_div_paid,fin_activity_other,cash_flow_fin_activity,fgn_exchange_rate_adj,disc_oper_misc_cash_flow_adj,incr_decr_cash,beg_cash,end_cash,stock_based_compsn,comm_stock_div_paid,pref_stock_div_paid,tot_deprec_amort_qd,stock_based_compsn_qd,cash_flow_oper_activity_qd,net_change_prop_plant_equip_qd,comm_stock_div_paid_qd,pref_stock_div_paid_qd,tot_comm_pref_stock_div_qd,wavg_shares_out,wavg_shares_out_diluted,eps_basic_net,eps_diluted_net
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2012-05-31,Q,,2012,4,2012,2,F,10-Q,201204,2,173,25,5,0000320187,3,3021,2012-07-24,2012-07-24,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-3173,503-671-6300,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,44000,,44000,,19758,PricewaterhouseCoopers LLP,Fair,www.nike.com,,1823481000,2012-07-19,Philip H. Knight,Chairman,Mark G. Parker,Chief Executive Officer and President,Donald W. Blair,Chief Financial Officer,Bernard F. Pliska,Corporate Controller,Elizabeth J. Comstock,Director,2014-07-25,6048.0,3454.0,2594.0,,,,,,1817.0,,,,5271.0,777.0,,,,,,,,,,,,,,,-1.0,-36.0,-37.0,740.0,177.0,563.0,,,,,563.0,-26.0,537.0,,,537.0,,537.0,,537.0,0.3082,-0.015,,,0.2936,0.2936,0.3,0.3,-0.015,,,0.2867,0.2867,0.2925,-3.1982,1872.4,1832.4,740.0,563.0,853.0,777.0,2013-07-23,3757.0,,,3132.0,3222.0,857.0,,262.0,615.0,,11845.0,5057.0,2848.0,2209.0,,,,,,,501.0,,910.0,,,,3620.0,15465.0,108.0,1549.0,,,1941.0,,49.0,,65.0,,,170.0,,3882.0,228.0,,,974.0,,,,,,1202.0,5084.0,,3.0,4641.0,5588.0,,,149.0,,,10381.0,10381.0,15465.0,1832.0,,9880.0,2014-07-25,2211.0,396.0,71.0,467.0,-323.0,-815.0,,425.0,,-141.0,-854.0,,1824.0,-561.0,,,1139.0,,1139.0,8.0,586.0,-203.0,-47.0,-250.0,-1346.0,,-1346.0,-619.0,115.0,-2100.0,67.0,,377.0,1877.0,2254.0,130.0,-619.0,,76.0,35.0,899.0,-183.0,-165.0,,-165.0,1840.0,1879.2,0.2925,0.285
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2012-08-31,Q,,2013,1,2012,3,F,10-Q,201301,2,173,25,5,0000320187,3,3021,2012-10-09,2012-10-09,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-3173,503-671-6300,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,,,,,,,,www.nikeinc.com,,1802210000,2012-08-31,,,,,,,,,,,2013-10-07,6474.0,3646.0,2828.0,,,,,,2059.0,,,,5705.0,769.0,,,,,,,,,,,,,,,3.0,28.0,31.0,800.0,215.0,585.0,,,,,585.0,-18.0,567.0,,,567.0,,567.0,,567.0,0.325,-0.015,,,0.3131,0.3131,0.3125,0.315,-0.01,,,0.3072,0.3072,0.3075,-4.092,1845.6,1811.2,800.0,585.0,906.0,769.0,2012-10-09,3267.0,,,3431.0,3411.0,745.0,,282.0,,,11136.0,5359.0,3068.0,2291.0,,,,,,,738.0,,949.0,,,,3978.0,15114.0,129.0,1551.0,,,1974.0,,9.0,,113.0,,,,,3776.0,226.0,,,1065.0,,,,,,1291.0,5067.0,,3.0,4718.0,5215.0,,,111.0,,,10047.0,10047.0,15114.0,1804.0,,9309.0,2013-10-07,567.0,137.0,20.0,157.0,-123.0,-17.0,,14.0,,-63.0,-189.0,,535.0,-107.0,,,333.0,,333.0,-5.0,221.0,-42.0,19.0,-23.0,-727.0,,-727.0,-165.0,8.0,-907.0,-1.0,,-152.0,2317.0,2165.0,37.0,-165.0,,137.0,37.0,535.0,-107.0,-165.0,,-165.0,1811.2,1845.6,0.31,0.305
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2012-11-30,Q,,2013,2,2012,4,F,10-Q,201302,2,173,25,5,0000320187,3,3021,2013-01-09,2013-01-09,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-3173,503-671-6300,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,,,,,,,,www.nikeinc.com,,1791423000,2012-11-30,,,,,,,,,,,2014-01-07,5955.0,3425.0,2530.0,,,,,,1836.0,,,,5261.0,694.0,,,,,,,,,,,,,,,1.0,17.0,18.0,712.0,191.0,521.0,,,,,521.0,-137.0,384.0,,,384.0,,384.0,,384.0,0.29,-0.075,,,0.214,0.214,0.215,0.285,-0.075,,,0.2103,0.2103,0.21,-0.498,1826.4,1794.0,712.0,521.0,823.0,694.0,2013-01-09,3525.0,,,3188.0,3318.0,733.0,,327.0,344.0,,11435.0,5310.0,3052.0,2258.0,,,,,,,505.0,,973.0,,,,3736.0,15171.0,100.0,1519.0,,,1879.0,,58.0,,45.0,,,198.0,,3799.0,170.0,,,1188.0,,,,,,1358.0,5157.0,,3.0,4844.0,5029.0,,,138.0,,,10014.0,10014.0,15171.0,1792.0,,9509.0,2014-01-07,951.0,266.0,141.0,407.0,22.0,-41.0,,-61.0,,-33.0,-113.0,,1245.0,-250.0,,225.0,197.0,,197.0,-12.0,160.0,-45.0,-10.0,-55.0,-1063.0,,-1063.0,-327.0,14.0,-1431.0,,,-26.0,2317.0,2291.0,83.0,-327.0,,129.0,46.0,710.0,-143.0,-162.0,,-162.0,1794.0,1826.2,0.215,0.21
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2013-02-28,Q,,2013,3,2013,1,F,10-Q,201303,2,173,25,5,0000320187,3,3021,2013-04-04,2013-04-04,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-3173,503-671-6300,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,,,,,,,,www.nikeinc.com,,1787229000,2013-02-28,,,,,,,,,,,2014-04-07,6187.0,3451.0,2736.0,,,,,,1863.0,,,,5314.0,873.0,-2.0,,,,,,,,,,,,,,,-17.0,-15.0,858.0,196.0,662.0,,,,,662.0,204.0,866.0,,,866.0,,866.0,,866.0,0.37,0.115,,,0.4844,0.4844,0.485,0.365,0.11,,,0.4749,0.4749,0.475,0.115,1823.4,1787.8,858.0,662.0,966.0,873.0,2013-04-04,4042.0,,,3232.0,3329.0,882.0,,275.0,29.0,,11789.0,5370.0,3110.0,2260.0,,,,,,,507.0,,1059.0,,,,3826.0,15615.0,103.0,1241.0,,,1899.0,,57.0,,138.0,,,62.0,,3500.0,161.0,,,1287.0,,,,,,1448.0,4948.0,,3.0,4977.0,5456.0,,,231.0,,,10667.0,10667.0,15615.0,1788.0,,10160.0,2014-04-07,1817.0,359.0,-52.0,307.0,38.0,-105.0,,-286.0,,-79.0,-432.0,,1692.0,-424.0,,786.0,-58.0,,-58.0,-18.0,286.0,-47.0,-7.0,-54.0,-1248.0,,-1248.0,-515.0,34.0,-1783.0,45.0,,240.0,2317.0,2557.0,128.0,-515.0,,93.0,45.0,447.0,-174.0,-188.0,,-188.0,1787.8,1823.4,0.485,0.475
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2013-05-31,Q,,2013,4,2013,2,F,10-Q,201304,2,173,25,5,0000320187,3,3021,2013-07-23,2013-07-23,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-3173,503-671-6300,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,48000,,48000,,30605,PricewaterhouseCoopers LLP,Fair,www.nikeinc.com,,1780705000,2013-07-19,Philip H. Knight,Chairman and Director,Mark G. Parker,Chief Executive Officer and President,Donald W. Blair,Chief Financial Officer,Bernard F. Pliska,Corporate Controller,Elizabeth J. Comstock,Director,2015-07-23,6697.0,3757.0,2940.0,,,,,,2038.0,,,,5795.0,902.0,-1.0,,,,,,,,,,,,,,,-13.0,-16.0,886.0,203.0,683.0,,,,,683.0,-28.0,655.0,,,655.0,,655.0,,655.0,0.385,-0.015,,,0.366,0.366,0.375,0.375,-0.015,,,0.3563,0.3563,0.365,6.755,1826.8,1785.2,886.0,683.0,1045.0,902.0,2014-07-25,5965.0,,,3117.0,3484.0,756.0,,308.0,,,13630.0,5500.0,3048.0,2452.0,,,,,,,420.0,,1043.0,,,,3915.0,17545.0,98.0,1669.0,,,2036.0,,57.0,,84.0,,,18.0,,3962.0,1210.0,,,1292.0,,,,,,2502.0,6464.0,,3.0,5184.0,5620.0,,,274.0,,,11081.0,11081.0,17545.0,1788.0,,10661.0,2015-07-23,2472.0,502.0,136.0,638.0,142.0,-219.0,,27.0,,-28.0,-78.0,,3032.0,-584.0,,786.0,-1140.0,,-1140.0,-2.0,-940.0,937.0,10.0,947.0,-1361.0,,-1361.0,-703.0,72.0,-1045.0,36.0,,1083.0,2254.0,3337.0,174.0,-703.0,,143.0,46.0,1340.0,-160.0,-188.0,,-188.0,1794.6,1832.8,0.37,0.36
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2013-08-31,Q,,2014,1,2013,3,F,10-Q,201401,2,173,25,5,0000320187,3,3021,2013-10-07,2013-10-07,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-3173,,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,,,,,,,,www.nikeinc.com,,1779110000,2013-10-02,,,,,,,,,,,2014-10-07,6971.0,3839.0,3132.0,,,,,,2058.0,,,,5897.0,1074.0,8.0,,,,,,,,,,,,,,,-28.0,-36.0,1038.0,259.0,779.0,,,,,779.0,,779.0,,,779.0,,779.0,,779.0,0.4379,,,,0.4379,0.4379,0.44,0.4277,,,,0.4277,0.4277,0.43,4.202,1821.4,1778.8,1038.0,779.0,1226.0,1074.0,2013-10-07,5578.0,,,3207.0,3472.0,1053.0,,308.0,,,13618.0,,,2557.0,,,,,,,514.0,,985.0,,,,4056.0,17674.0,111.0,1559.0,,,1913.0,,57.0,,211.0,,,12.0,,3863.0,1207.0,,,1322.0,,,,,,2529.0,6392.0,,3.0,5340.0,5762.0,,,177.0,,,11282.0,11282.0,17674.0,1778.0,,10768.0,2014-10-07,779.0,152.0,66.0,218.0,-102.0,-61.0,,-114.0,,-102.0,-379.0,,618.0,-244.0,,,-449.0,,-449.0,-1.0,-694.0,-2.0,3.0,1.0,-432.0,,-432.0,-188.0,27.0,-592.0,-8.0,,-676.0,3337.0,2661.0,42.0,-188.0,,152.0,42.0,618.0,-244.0,-188.0,,-188.0,1778.8,1821.4,0.44,0.43
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2013-11-30,Q,,2014,2,2013,4,F,10-Q,201402,2,173,25,5,0000320187,3,3021,2014-01-07,2014-01-07,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-3173,,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,,,,,,,,www.nikeinc.com,,1770969000,2014-01-02,,,,,,,,,,,2015-01-07,6431.0,3605.0,2826.0,,,,,,2091.0,,,,5696.0,735.0,8.0,,,,,,,,,,,,,,,-13.0,-21.0,714.0,180.0,534.0,,,,,534.0,,534.0,,,534.0,,534.0,,534.0,0.3007,,,,0.3007,0.3007,0.3,0.2932,,,,0.2932,0.2932,0.295,3.254,1821.2,1776.0,714.0,534.0,880.0,735.0,2014-01-07,5187.0,,,3208.0,3695.0,1202.0,,315.0,,,13607.0,,,2645.0,,,,,,,516.0,,1052.0,,,,4213.0,17820.0,180.0,1612.0,,,2005.0,,7.0,,47.0,,,,,3851.0,1201.0,,,1424.0,,,,,,2625.0,6476.0,,3.0,5566.0,5685.0,,,90.0,,,11344.0,11344.0,17820.0,1776.0,,10828.0,2015-01-07,1313.0,297.0,112.0,409.0,-89.0,-277.0,,-283.0,,-125.0,-774.0,,948.0,-448.0,,,-740.0,,-740.0,-1.0,-1189.0,-57.0,59.0,2.0,-695.0,,-695.0,-375.0,71.0,-997.0,-13.0,,-1251.0,3337.0,2086.0,88.0,-375.0,,145.0,46.0,330.0,-204.0,-187.0,,-187.0,1776.0,1821.2,0.3,0.295
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2014-02-28,Q,,2014,3,2014,1,F,10-Q,201403,2,173,25,5,0000320187,3,3021,2014-04-07,2014-04-04,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-3173,,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,,,,,,,,www.nikeinc.com,,1756278000,2014-04-01,,,,,,,,,,,2015-04-07,6972.0,3869.0,3103.0,,,,,,2169.0,,,,6038.0,934.0,9.0,,,,,,,,,,,,,,,-45.0,-54.0,880.0,198.0,682.0,,,,,682.0,,682.0,,,682.0,,682.0,,682.0,0.3865,,,,0.3865,0.3865,0.39,0.3769,,,,0.3769,0.3769,0.38,-3.4,1809.6,1764.6,880.0,682.0,1068.0,934.0,2014-04-07,5029.0,,,3355.0,3825.0,882.0,,319.0,,,13410.0,,,2736.0,,,,,,,517.0,,1140.0,,,,4393.0,17803.0,119.0,1480.0,,,2303.0,,7.0,,45.0,,,,,3954.0,1201.0,,,1515.0,,,,,,2716.0,6670.0,,3.0,5723.0,5374.0,,,33.0,,,11133.0,11133.0,17803.0,1762.0,,10616.0,2015-04-07,1995.0,431.0,134.0,565.0,-255.0,-349.0,,-49.0,,-222.0,-875.0,,1685.0,-669.0,,,-561.0,,-561.0,-1.0,-1231.0,-67.0,37.0,-30.0,-1408.0,,-1408.0,-587.0,108.0,-1917.0,-10.0,,-1473.0,3337.0,1864.0,131.0,-587.0,,134.0,43.0,737.0,-221.0,-212.0,,-212.0,1764.6,1809.6,0.385,0.375
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2014-05-31,Q,,2014,4,2014,2,F,10-Q,201404,2,173,25,5,0000320187,3,3021,2014-07-25,2014-07-25,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-6453,503-671-6300,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,56500,,56500,,32779,PricewaterhouseCoopers LLP,Fair,www.nikeinc.com,Investor.Relations@nike.com,1736595000,2014-07-18,Philip H. Knight,Chairman and Director,Mark G. Parker,"Chief Executive Officer,President and Director",Donald W. Blair,Chief Financial Officer,Bernard F. Pliska,Corporate Controller,Elizabeth J. Comstock,Director,2016-07-21,7425.0,4040.0,3385.0,,,,,,2448.0,,,,6488.0,937.0,8.0,,,,,,,,,,,,,,,-17.0,-25.0,912.0,214.0,698.0,,,,,698.0,,698.0,,,698.0,,698.0,,698.0,0.3992,,,,0.3992,0.3992,0.4,0.3887,,,,0.3887,0.3887,0.39,2.228,1790.4,1747.4,912.0,698.0,1092.0,937.0,2015-07-23,5142.0,,,3434.0,3947.0,818.0,,355.0,,,13696.0,6220.0,3386.0,2834.0,,,,,,,413.0,,1651.0,,,,4898.0,18594.0,167.0,1930.0,,,2491.0,,7.0,,432.0,,,,,5027.0,1199.0,,,1544.0,,,,,,2743.0,7770.0,,3.0,5865.0,4871.0,,,85.0,,,10824.0,10824.0,18594.0,1740.0,,10411.0,2016-07-21,2693.0,586.0,222.0,808.0,-298.0,-505.0,,525.0,,-210.0,-488.0,,3013.0,-877.0,,,-328.0,,-328.0,-2.0,-1207.0,-77.0,75.0,-2.0,-2245.0,,-2245.0,-799.0,132.0,-2914.0,-9.0,,-1117.0,3337.0,2220.0,177.0,-799.0,,155.0,46.0,1328.0,-208.0,-212.0,,-212.0,1766.7,1811.6,0.395,0.39
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2014-08-31,Q,,2015,1,2014,3,F,10-Q,201501,2,173,25,5,0000320187,3,3021,2014-10-07,2014-10-07,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-3173,,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,,,,,,,,www.nikeinc.com,,1723017000,2014-10-02,,,,,,,,,,,2015-10-06,7982.0,4261.0,3721.0,,,,,,2480.0,,,,6741.0,1241.0,9.0,,,,,,,,,,,,,,,-3.0,-12.0,1229.0,267.0,962.0,,,,,962.0,,962.0,,,962.0,,962.0,,962.0,0.5561,,,,0.5561,0.5561,0.555,0.5428,,,,0.5428,0.5428,0.545,3.9581,1772.4,1729.8,1229.0,962.0,1396.0,1241.0,2014-10-07,4579.0,,,3587.0,4030.0,996.0,,348.0,,,13540.0,,,2895.0,,,,,,,413.0,,1673.0,,,,4981.0,18521.0,146.0,1970.0,,,2441.0,,6.0,,250.0,,,,,4813.0,1195.0,,,1408.0,,,,,,2603.0,7416.0,,3.0,6070.0,4808.0,,,224.0,,,11105.0,11105.0,18521.0,1728.0,,10692.0,2015-10-06,962.0,155.0,131.0,286.0,-203.0,-111.0,,-251.0,,,-565.0,,683.0,-260.0,,,540.0,,540.0,,280.0,-8.0,-17.0,-25.0,-692.0,,-692.0,-209.0,44.0,-882.0,2.0,,83.0,2220.0,2303.0,43.0,-209.0,,155.0,43.0,683.0,-260.0,-209.0,,-209.0,1729.8,1772.4,0.555,0.545
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2014-11-30,Q,,2015,2,2014,4,F,10-Q,201502,2,173,25,5,0000320187,3,3021,2015-01-07,2015-01-07,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-3173,,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,,,,,,,,www.nikeinc.com,Investor.Relations@nike.com,1727877000,2015-01-02,,,,,,,,,,,2016-01-06,7380.0,4053.0,3327.0,,,,,,2438.0,,,,6491.0,889.0,9.0,,,,,,,,,,,,,,,-2.0,-11.0,878.0,223.0,655.0,,,,,655.0,,655.0,,,655.0,,655.0,,655.0,0.3794,,,,0.3794,0.3794,0.38,0.3701,,,,0.3701,0.3701,0.37,-0.248,1769.6,1726.2,878.0,655.0,1050.0,889.0,2015-01-07,4713.0,,,3457.0,4150.0,1379.0,,334.0,,,14033.0,,,2927.0,,,,,,,412.0,,1795.0,,,,5134.0,19167.0,93.0,2074.0,,,2622.0,,110.0,,38.0,,,,,4937.0,1084.0,,,1446.0,,,,,,2530.0,7467.0,,3.0,6375.0,4797.0,,,525.0,,,11700.0,11700.0,19167.0,1728.0,,11288.0,2016-01-06,1617.0,316.0,384.0,700.0,-177.0,-318.0,,-217.0,,-58.0,-770.0,,1547.0,-485.0,,,319.0,,319.0,,-166.0,-16.0,-58.0,-74.0,-930.0,,-930.0,-416.0,116.0,-1304.0,-24.0,,53.0,2220.0,2273.0,92.0,-416.0,,161.0,49.0,864.0,-225.0,-207.0,,-207.0,1726.2,1769.6,0.38,0.37
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2015-02-28,Q,,2015,3,2015,1,F,10-Q,201503,2,173,25,5,0000320187,3,3021,2015-04-07,2015-04-07,OR,ONE BOWERMAN DR,BEAVERTON,OR,97005,503-671-3173,,ONE BOWERMAN DR,BEAVERTON,OR,97005,UNITED STATES,X1,,,,,,,,,www.nikeinc.com,Investor.Relations@nike.com,1719495000,2015-04-02,,,,,,,,,,,2016-04-05,7460.0,4034.0,3426.0,,,,,,2379.0,,,,6413.0,1047.0,6.0,,,,,,,,,,,,,,,5.0,-1.0,1046.0,255.0,791.0,,,,,791.0,,791.0,,,791.0,,791.0,,791.0,0.4591,,,,0.4591,0.4591,0.46,0.4475,,,,0.4475,0.4475,0.445,4.465,1767.6,1722.8,1046.0,791.0,1212.0,1047.0,2015-04-07,5361.0,,,3294.0,4246.0,1978.0,,328.0,,,15207.0,,,2862.0,,,,,,,412.0,,2060.0,,,,5334.0,20541.0,61.0,1821.0,,,3563.0,,108.0,,33.0,,,,,5586.0,1082.0,,,1505.0,,,,,,2587.0,8173.0,,3.0,6517.0,4737.0,,,1111.0,,,12368.0,12368.0,20541.0,1720.0,,11956.0,2016-04-05,2408.0,481.0,594.0,1075.0,-109.0,-510.0,,505.0,,-31.0,-145.0,,3338.0,-720.0,,,338.0,,338.0,,-382.0,-21.0,-83.0,-104.0,-1483.0,,-1483.0,-658.0,150.0,-2095.0,-66.0,,795.0,2220.0,3015.0,140.0,-658.0,,165.0,48.0,1791.0,-235.0,-242.0,,-242.0,1722.9,1767.7,0.46,0.45
NIKE,NKE,NIKE INC-B,"Nike, Inc.",NYSE,USD,2015-05-31,Q,,2015,4,2015,2,F,10-Q,201504,2,173,25,5,0000320187,3,3021,2015-07-23,2015-07-23,OR,ONE BOWERMAN DRIVE,BEAVERTON,OR,97005,503-671-3173,503-671-6300,ONE BOWERMAN DRIVE,BEAVERTON,OR,97005,UNITED STATES,X1,,62600,,62600,,23367,PricewaterhouseCoopers LLP,Fair,www.nikeinc.com,Investor.Relations@nike.com,1710703000,2015-07-17,Philip H. Knight,Chairman and Director,Mark G. Parker,"Chief Executive Officer,President and Director",Donald W. Blair,Chief Financial Officer,Bernard F. Pliska,Corporate Controller,John G. Connors,Director,2017-07-20,7779.0,4186.0,3593.0,,,,,,2595.0,,,,6781.0,998.0,4.0,,,,,,,,,,,,,,,58.0,54.0,1052.0,187.0,865.0,,,,,865.0,,865.0,,,865.0,,865.0,,865.0,0.5044,,,,0.5044,0.5044,0.505,0.49,,,,0.49,0.49,0.49,-8.895,1759.6,1715.0,1052.0,865.0,1166.0,998.0,2016-07-21,5924.0,,,3358.0,4337.0,1968.0,,,,,15587.0,6352.0,3341.0,3011.0,,,,,,,412.0,,2587.0,,,,6010.0,21597.0,74.0,2131.0,,,3949.0,,107.0,,71.0,,,,,6332.0,1079.0,,,1479.0,,,,,,2558.0,8890.0,,3.0,6773.0,4685.0,,,1246.0,,,12707.0,12707.0,21597.0,1712.0,,12295.0,2017-07-20,3273.0,649.0,502.0,1151.0,-216.0,-621.0,,1237.0,,-144.0,256.0,,4680.0,-960.0,,,785.0,,785.0,,-175.0,-26.0,-63.0,-89.0,-2020.0,,-2020.0,-899.0,218.0,-2790.0,-83.0,,1632.0,2220.0,3852.0,191.0,-899.0,,168.0,51.0,1342.0,-240.0,-241.0,,-241.0,1723.5,1768.8,0.505,0.485
